id,title,popularity,budget,revenue,genres_list,director,cast_size
581,Dances with Wolves,45.707835,22000000,424208848,"['Adventure', 'Drama', 'Western']",Kevin Costner,57
52449,Bad Teacher,28.497242,20000000,216197492,['Comedy'],Jake Kasdan,45
12150,Sea of Love,11.47316,19000000,110879513,"['Drama', 'Crime', 'Mystery']",Harold Becker,12
11247,A Cinderella Story,25.28132,19000000,70067909,['Comedy'],Mark Rosman,67
4232,Scream,45.99611,14000000,173046663,"['Crime', 'Horror', 'Mystery']",Wes Craven,19
9378,Thir13en Ghosts,20.392858,0,0,"['Horror', 'Thriller']",Steve Beck,25
694,The Shining,78.699993,19000000,44017374,"['Horror', 'Thriller']",Stanley Kubrick,12
105,Back to the Future,76.603233,19000000,381109762,"['Adventure', 'Comedy', 'Science Fiction', 'Family']",Robert Zemeckis,51
11377,House on Haunted Hill,13.664614,19000000,40846082,"['Horror', 'Mystery', 'Thriller']",William Malone,15
26367,I Can Do Bad All By Myself,2.242809,0,0,"['Drama', 'Comedy']",Tyler Perry,6
385383,Fight Valley,1.224105,27000000,0,"['Action', 'Drama']",Rob Hawk,16
41210,The Switch,27.494037,19000000,49830607,"['Comedy', 'Romance', 'Drama']",Josh Gordon,20
12090,Just Married,18.47518,18000000,101564935,['Comedy'],Shawn Levy,10
62630,The Devil's Double,10.559414,19100000,5728213,"['Drama', 'Action', 'Thriller', 'Crime', 'War']",Lee Tamahori,18
16110,Thomas and the Magic Railroad,1.916351,0,0,"['Animation', 'Drama', 'Family', 'Science Fiction']",Britt Allcroft,3
29427,The Crazies,28.867568,20000000,54956140,"['Mystery', 'Horror', 'Action']",Breck Eisner,39
129,Spirited Away,118.968562,15000000,274925095,"['Fantasy', 'Adventure', 'Animation', 'Family']",Hayao Miyazaki,19
244114,Firestorm,3.376967,0,0,"['Action', 'Crime']",Alan Yuen,12
2669,The Bounty,7.436491,25000000,8613462,"['Action', 'Drama', 'History']",Roger Donaldson,28
203833,The Book Thief,57.84156,0,76586316,['Drama'],Brian Percival,35
13523,Sex Drive,17.952817,19000000,18755936,"['Comedy', 'Adventure', 'Romance']",Sean Anders,11
25195,Leap Year,21.959742,19000000,29922472,"['Romance', 'Comedy']",Anand Tucker,15
17277,The Fall of the Roman Empire,4.229942,19000000,4750000,"['Drama', 'History']",Anthony Mann,26
50725,Take Me Home Tonight,11.766564,19000000,6928068,"['Comedy', 'Drama', 'Romance']",Michael Dowse,28
82631,Won't Back Down,2.366251,0,5310554,['Drama'],Daniel Barnz,20
73191,The Nutcracker,0.068228,19000000,2119994,"['Family', 'Fantasy', 'Music']",Emile Ardolino,6
22479,Kansas City,5.380733,18000000,0,"['Thriller', 'Drama', 'Music', 'Crime']",Robert Altman,8
340611,Indignation,5.625989,0,0,['Drama'],James Schamus,33
10065,The Amityville Horror,30.205943,19000000,108047131,"['Horror', 'Thriller', 'Drama']",Andrew Douglas,18
2757,Adaptation.,26.441669,19000000,32801173,"['Comedy', 'Crime', 'Drama']",Spike Jonze,25
11683,Land of the Dead,15.262492,15000000,46770602,['Horror'],George A. Romero,32
244339,Out of Inferno,1.583918,0,0,['Action'],Danny Pang,6
1878,Fear and Loathing in Las Vegas,44.511363,18500000,10680275,"['Adventure', 'Drama', 'Comedy']",Terry Gilliam,28
23082,The Invention of Lying,16.665841,18500000,31912793,"['Comedy', 'Romance', 'Fantasy']",Ricky Gervais,23
195589,Neighbors,36.471231,18000000,268157400,['Comedy'],Nicholas Stoller,51
854,The Mask,85.30318,23000000,351583407,"['Romance', 'Comedy', 'Crime', 'Fantasy']",Chuck Russell,16
2280,Big,20.716023,18000000,151668774,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']",Penny Marshall,15
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,29.487784,18000000,261572744,['Comedy'],Larry Charles,12
8835,Legally Blonde,25.43954,18000000,141774679,['Comedy'],Robert Luketic,21
157,Star Trek III: The Search for Spock,15.314027,18000000,87000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Leonard Nimoy,18
8643,The Exorcism of Emily Rose,32.602868,19000000,144216468,"['Crime', 'Drama', 'Horror', 'Thriller']",Scott Derrickson,19
10402,Deuce Bigalow: Male Gigolo,9.832326,17000000,65535067,['Comedy'],Mike Mitchell,16
218043,Left Behind,33.452469,16000000,19682924,"['Thriller', 'Action', 'Science Fiction']",Vic Armstrong,27
9043,The Family Stone,14.190837,0,0,"['Comedy', 'Drama', 'Romance']",Thomas Bezucha,10
21301,Barbershop 2:  Back in Business,6.501815,18000000,65070412,"['Comedy', 'Drama']",Kevin Rodney Sullivan,20
10147,Bad Santa,26.58873,23000000,76488889,"['Drama', 'Comedy', 'Crime']",Terry Zwigoff,19
816,Austin Powers: International Man of Mystery,36.15716,16500000,67683989,"['Science Fiction', 'Comedy', 'Crime']",Jay Roach,27
302688,My Big Fat Greek Wedding 2,16.027955,18000000,88923251,"['Romance', 'Comedy', 'Family']",Kirk Jones,38
60307,Diary of a Wimpy Kid: Rodrick Rules,14.329891,21000000,72417394,"['Family', 'Comedy']",David Bowers,19
106,Predator,50.009408,18000000,98235548,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",John McTiernan,11
279,Amadeus,31.82675,18000000,51973029,"['Drama', 'History', 'Music']",Miloš Forman,60
8617,Prom Night,9.642041,0,14796236,"['Crime', 'Horror']",Nelson McCormick,23
10625,Mean Girls,36.423717,17000000,129042871,['Comedy'],Mark Waters,38
10934,Under the Tuscan Sun,12.309718,0,0,"['Comedy', 'Drama', 'Romance']",Audrey Wells,18
5279,Gosford Park,11.693272,19800000,87754044,"['Drama', 'Mystery', 'Thriller']",Robert Altman,30
10013,Peggy Sue Got Married,12.243887,18000000,41382841,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Francis Ford Coppola,17
194662,Birdman,89.811154,18000000,103215094,"['Drama', 'Comedy']",Alejandro González Iñárritu,50
160588,Blue Jasmine,34.694216,18000000,99206215,"['Comedy', 'Drama']",Woody Allen,16
9829,United 93,17.50138,15000000,76286096,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",Paul Greengrass,24
10028,Honey,18.492655,18000000,62646763,"['Romance', 'Music', 'Family']",Bille Woodruff,21
10535,Spy Hard,11.238522,18000000,0,"['Action', 'Comedy']",Rick Friedberg,38
790,The Fog,14.518598,1000000,21378361,['Horror'],John Carpenter,15
43959,Soul Surfer,19.234672,18000000,47088990,"['Action', 'Drama']",Sean McNamara,16
10364,Catch-22,4.504377,18000000,24911670,"['War', 'Comedy', 'Drama']",Mike Nichols,20
16991,Observe and Report,10.529143,0,24007324,"['Comedy', 'Crime', 'Drama']",Jody Hill,24
9610,Conan the Destroyer,18.379124,18000000,100000000,"['Adventure', 'Fantasy', 'Action']",Richard Fleischer,11
1578,Raging Bull,35.524457,18000000,23000000,['Drama'],Martin Scorsese,47
25643,Love Happens,13.472365,18000000,36133014,"['Drama', 'Romance']",Brandon Camp,16
11904,Young Sherlock Holmes,8.321586,18000000,0,"['Action', 'Adventure', 'Crime', 'Drama', 'Family', 'Mystery', 'Thriller']",Barry Levinson,7
28665,Fame,7.668063,0,0,"['Music', 'Comedy', 'Drama', 'Romance']",Kevin Tancharoen,8
44115,127 Hours,52.464877,18000000,35692920,"['Adventure', 'Drama', 'Thriller']",Danny Boyle,29
10569,Small Time Crooks,11.423533,0,0,"['Action', 'Comedy', 'Crime']",Woody Allen,21
10560,Center Stage,6.961736,18000000,17200925,"['Drama', 'Music']",Nicholas Hytner,5
333348,Love the Coopers,9.191187,17000000,24000000,"['Comedy', 'Family']",Jessie Nelson,15
20483,Catch That Kid,4.492859,18000000,16702864,"['Family', 'Action', 'Adventure']",Bart Freundlich,34
11457,Life as a House,5.706767,18000000,0,['Drama'],Irwin Winkler,9
321697,Steve Jobs,53.670525,30000000,34441873,"['Drama', 'History']",Danny Boyle,19
19840,"I Love You, Beth Cooper",14.15192,18000000,0,"['Comedy', 'Romance']",Chris Columbus,17
22327,Youth in Revolt,13.462544,18000000,0,"['Drama', 'Comedy', 'Romance']",Miguel Arteta,16
38665,The Legend of the Lone Ranger,11.725805,18000000,2945600,"['Action', 'Adventure', 'Romance', 'Western']",William A. Fraker,14
2575,The Tailor of Panama,7.047975,21000000,28008462,"['Drama', 'Thriller']",John Boorman,14
11644,Blow Out,13.628601,18000000,12000000,"['Drama', 'Mystery', 'Thriller']",Brian De Palma,17
146227,Getaway,16.520516,18000000,10501938,"['Action', 'Crime']",Courtney Solomon,12
68924,The Ice Storm,14.916264,18000000,8038061,['Drama'],Ang Lee,16
253235,And So It Goes,9.633711,18000000,25312387,"['Comedy', 'Drama', 'Romance']",Rob Reiner,33
22102,Troop Beverly Hills,3.455018,0,0,"['Adventure', 'Comedy', 'Family']",Jeff Kanew,12
18701,Being Julia,1.946634,0,0,"['Comedy', 'Drama', 'Romance']",István Szabó,18
10068,Nine 1/2 Weeks,12.313143,17000000,6735922,"['Drama', 'Romance']",Adrian Lyne,10
848,Dragonslayer,3.258422,18000000,14110013,['Fantasy'],Matthew Robbins,15
36811,The Last Station,3.659292,0,0,"['Drama', 'Romance']",Michael Hoffman,10
522,Ed Wood,24.548633,18000000,5887457,"['Comedy', 'Drama', 'History']",Tim Burton,68
130150,Labor Day,17.683563,18000000,20275812,['Drama'],Jason Reitman,19
12246,Mongol: The Rise of Genghis Khan,10.1449,18000000,26527510,['History'],Sergei Bodrov,27
13809,RockNRolla,31.887978,18000000,25739015,"['Action', 'Crime', 'Thriller']",Guy Ritchie,17
27380,Megaforce,1.110179,0,0,"['Adventure', 'Action', 'Science Fiction']",Hal Needham,13
10549,Hamlet,9.814785,0,0,['Drama'],Kenneth Branagh,29
33870,Mao's Last Dancer,1.876811,25000000,20719451,"['Drama', 'Romance']",Bruce Beresford,13
245703,Midnight Special,32.717853,18000000,6212282,"['Adventure', 'Drama', 'Science Fiction']",Jeff Nichols,36
10739,Anything Else,8.945081,0,0,"['Comedy', 'Romance']",Woody Allen,23
127560,The Railway Man,13.916583,18000000,22309223,"['Drama', 'History']",Jonathan Teplitzky,34
37903,The White Ribbon,17.94739,15238800,0,"['Crime', 'Drama', 'Mystery']",Michael Haneke,84
396152,Restoration,2.525569,0,0,['Horror'],Zack Ward,4
10017,The Wraith,10.47644,2700000,3500000,"['Romance', 'Science Fiction', 'Horror', 'Action', 'Crime']",Mike Marvin,15
11468,Salton Sea,10.991281,18000000,676698,"['Drama', 'Mystery', 'Thriller']",D.J. Caruso,18
193613,Metallica: Through the Never,7.871686,18000000,7972967,['Music'],Nimród Antal,7
17436,The Informers,6.333869,18000000,382174,['Drama'],Gregor Jordan,23
43434,Carlos,1.138383,18000000,871279,"['Crime', 'Drama', 'Thriller', 'History']",Olivier Assayas,23
31166,I Come with the Rain,8.266124,18000000,0,"['Thriller', 'Drama']",Tran Anh Hung,6
69848,One Man's Hero,0.910529,0,0,"['Western', 'Action', 'Drama', 'History']",Lance Hool,15
8408,Day of the Dead,18.025206,3500000,34000000,"['Horror', 'Science Fiction']",George A. Romero,39
332411,I Am Wrath,10.144222,18000000,0,"['Action', 'Crime', 'Drama', 'Thriller']",Chuck Russell,12
9389,Renaissance,9.244181,18000000,1831348,"['Action', 'Animation', 'Science Fiction']",Christian Volckman,15
9626,Red Sonja,12.752463,17900000,6948633,"['Adventure', 'Fantasy', 'Action']",Richard Fleischer,17
75638,Red Lights,22.748174,14000000,13551174,['Thriller'],Rodrigo Cortés,18
8363,Superbad,33.436092,20000000,121463226,['Comedy'],Greg Mottola,53
15670,Madea Goes to Jail,3.107371,0,90508336,"['Comedy', 'Crime', 'Drama']",Tyler Perry,14
290555,Wolves,7.922639,18000000,0,"['Horror', 'Action']",David Hayter,8
8328,Step Up 2: The Streets,28.973074,23000000,150816700,"['Music', 'Drama', 'Romance']",Jon M. Chu,13
10982,Hoodwinked!,23.980329,15000000,51053787,"['Animation', 'Comedy', 'Family']",Cory Edwards,15
205,Hotel Rwanda,28.60542,17500000,38000000,"['Drama', 'History', 'War']",Terry George,28
1620,Hitman,42.669304,24000000,99965753,"['Action', 'Crime', 'Drama', 'Thriller']",Xavier Gens,11
175541,Black Nativity,7.180403,17500000,7018189,"['Drama', 'Music']",Kasi Lemmons,9
241254,The Prince,21.638673,18000000,266586800,"['Thriller', 'Action']",Brian A Miller,25
31932,City of Ghosts,2.64486,0,0,['Thriller'],Matt Dillon,9
1933,The Others,25.881355,0,0,"['Horror', 'Drama', 'Mystery', 'Thriller']",Alejandro Amenábar,13
679,Aliens,67.66094,18500000,183316455,"['Horror', 'Action', 'Thriller', 'Science Fiction']",James Cameron,26
11113,My Fair Lady,20.786616,17000000,72070731,"['Drama', 'Family', 'Music', 'Romance']",George Cukor,10
3597,I Know What You Did Last Summer,27.654472,17000000,125586134,"['Horror', 'Thriller', 'Mystery']",Jim Gillespie,11
193893,Let's Be Cops,70.668923,17000000,136621271,['Comedy'],Luke Greenfield,74
9675,Sideways,23.425431,16000000,109502303,"['Comedy', 'Drama', 'Romance']",Alexander Payne,18
9988,Beerfest,14.304444,17500000,19179969,['Comedy'],Jay Chandrasekhar,26
948,Halloween,30.301307,300000,70000000,"['Horror', 'Thriller']",John Carpenter,25
21765,Good Boy!,3.56033,17000000,0,"['Comedy', 'Family', 'Science Fiction']",John Robert Hoffman,12
146304,The Best Man Holiday,7.210095,17000000,71625195,['Comedy'],Malcolm D. Lee,12
7516,Smokin' Aces,23.491962,17000000,57103895,"['Action', 'Comedy', 'Crime', 'Thriller']",Joe Carnahan,30
41439,Saw: The Final Chapter,36.133536,20000000,136150434,"['Horror', 'Crime']",Kevin Greutert,10
2752,40 Days and 40 Nights,14.18136,17000000,0,"['Comedy', 'Romance']",Michael Lehmann,12
9429,A Night at the Roxbury,12.709227,17000000,30331165,['Comedy'],John Fortenberry,15
38117,Beastly,24.054062,17000000,43165571,"['Drama', 'Fantasy', 'Romance']",Daniel Barnz,21
9792,The Hills Have Eyes,35.107857,15000000,69623713,"['Horror', 'Thriller']",Alexandre Aja,15
13778,Dickie Roberts: Former Child Star,10.149569,0,0,['Comedy'],Sam Weisman,89
228203,"McFarland, USA",14.023082,0,45710059,['Drama'],Niki Caro,55
41382,Lottery Ticket,9.054803,0,0,['Comedy'],Erik White,18
13960,ATL,5.422285,20000000,21170563,['Drama'],Christian Robinson,14
114150,Pitch Perfect,32.746486,17000000,115350426,"['Comedy', 'Music', 'Romance']",Jason Moore,125
26602,Summer Catch,3.960098,34000000,19693891,"['Drama', 'Comedy', 'Romance']",Mike Tollin,9
10223,A Simple Plan,10.178917,0,0,"['Drama', 'Crime', 'Thriller']",Sam Raimi,9
16028,They,4.544216,17000000,0,"['Horror', 'Thriller']",Robert Harmon,15
15639,Larry the Cable Guy: Health Inspector,2.184708,0,0,['Comedy'],Trent Cooper,9
16112,The Adventures of Elmo in Grouchland,3.09159,0,0,['Family'],Gary Halvorson,41
26390,Brooklyn's Finest,18.790102,17000000,29536299,"['Crime', 'Drama', 'Thriller']",Antoine Fuqua,21
27759,55 Days at Peking,3.321095,17000000,10000000,"['Action', 'Drama', 'History']",Nicholas Ray,17
109428,Evil Dead,33.912116,17000000,97542952,['Horror'],Fede Alvarez,14
23049,My Life in Ruins,5.787891,17000000,20455276,"['Comedy', 'Romance']",Donald Petrie,15
9310,American Dreamz,7.864011,17000000,7314027,"['Comedy', 'Drama', 'Family']",Paul Weitz,48
11411,Superman IV: The Quest for Peace,17.062117,17000000,19300000,"['Action', 'Adventure', 'Science Fiction']",Sidney J. Furie,18
16988,How She Move,1.782666,0,0,['Drama'],Ian Iqbal Rashid,8
7304,Running Scared,19.311572,17000000,9500000,"['Action', 'Crime', 'Drama', 'Thriller']",Wayne Kramer,15
24747,Bobby Jones: Stroke of Genius,2.897449,0,0,['Drama'],Rowdy Herrington,8
58048,Shanghai Surprise,0.138564,17000000,0,['Adventure'],Jim Goddard,15
1491,The Illusionist,36.960953,40000000,86915017,"['Fantasy', 'Drama', 'Thriller', 'Romance']",Neil Burger,35
2989,Roar,1.15641,17000000,2000000,"['Adventure', 'Thriller']",Noel Marshall,9
10629,Veronica Guerin,9.583578,17000000,1569918,"['Drama', 'Crime', 'Thriller']",Joel Schumacher,28
255343,Escobar: Paradise Lost,25.112567,17000000,3758328,"['Thriller', 'Romance']",Andrea Di Stefano,9
4723,Southland Tales,9.349386,17000000,374743,"['Action', 'Adventure', 'Comedy', 'Drama', 'Science Fiction', 'Thriller']",Richard Kelly,62
10800,Dragon Hunters,8.884405,15000000,0,"['Animation', 'Family']",Guillaume Ivernel,15
25763,Damnation Alley,2.215261,17000000,8720000,"['Action', 'Adventure', 'Science Fiction']",Jack Smight,18
79694,The Apparition,6.385234,17000000,9627492,"['Horror', 'Thriller']",Todd Lincoln ,11
4032,My Girl,20.935169,16500000,0,"['Comedy', 'Drama', 'Family']",Howard Zieff,9
18615,Fur: An Imaginary Portrait of Diane Arbus,4.358255,16800000,2281089,"['Drama', 'Mystery', 'Romance']",Steven Shainberg,15
10673,Wall Street,24.898687,15000000,43848069,"['Crime', 'Drama']",Oliver Stone,95
4584,Sense and Sensibility,20.898711,16500000,135000000,"['Drama', 'Romance']",Ang Lee,17
2977,Becoming Jane,18.236284,16500000,37311672,"['Drama', 'Romance']",Julian Jarrold,18
10760,Sydney White,10.74648,16500000,13620075,['Comedy'],Joe Nussbaum,22
11093,House of Sand and Fog,12.102725,16500000,16942795,['Drama'],Vadim Perelman,9
207,Dead Poets Society,55.458584,16400000,235860116,['Drama'],Peter Weir,15
8467,Dumb and Dumber,35.777067,16000000,247275374,['Comedy'],Bobby Farrelly,80
639,When Harry Met Sally...,18.430419,16000000,92823546,"['Comedy', 'Romance', 'Drama']",Rob Reiner,16
24226,The Verdict,7.980632,16000000,53977250,['Drama'],Sidney Lumet,17
9285,Road Trip,14.759948,16000000,119754278,"['Comedy', 'Adventure']",Todd Phillips,17
14709,Varsity Blues,9.229999,0,0,"['Comedy', 'Drama', 'Romance']",Brian Robbins,14
74643,The Artist,29.943316,15000000,133432856,"['Drama', 'Comedy', 'Romance']",Michel Hazanavicius,69
13788,The Unborn,15.788784,16000000,76514050,"['Horror', 'Thriller', 'Mystery']",David S. Goyer,13
83666,Moonrise Kingdom,41.083914,16000000,68263166,"['Comedy', 'Drama', 'Romance']",Wes Anderson,15
10781,The Texas Chainsaw Massacre: The Beginning,21.380635,16000000,0,['Horror'],Jonathan Liebesman,12
318850,The Young Messiah,1.884558,18500000,6490401,['Drama'],Cyrus Nowrasteh,17
13908,The Master of Disguise,4.382761,0,0,"['Comedy', 'Family']",Perry Andelin Blake,16
1417,Pan's Labyrinth,90.809408,19000000,83258226,"['Fantasy', 'Drama', 'War']",Guillermo del Toro,31
39180,See Spot Run,6.579017,0,0,"['Action', 'Comedy', 'Family']",John Whitesell,9
16161,Baby Boy,7.854989,16000000,29381649,"['Crime', 'Drama', 'Romance']",John Singleton,11
49950,The Roommate,11.807269,16000000,40492759,"['Thriller', 'Drama', 'Horror']",Christian E. Christiansen,15
10956,Joe Dirt,15.976335,17700000,30987695,"['Mystery', 'Adventure', 'Comedy', 'Romance', 'Drama']",Dennie Gordon,18
9594,Double Impact,10.484642,15000000,30102717,"['Thriller', 'Action', 'Crime', 'Drama']",Sheldon Lettich,13
4638,Hot Fuzz,38.623178,12000000,80573774,"['Crime', 'Action', 'Comedy']",Edgar Wright,45
13972,The Women,8.8321,16000000,50007546,"['Comedy', 'Drama', 'Romance']",Diane English,11
5038,Vicky Cristina Barcelona,32.758254,15000000,96408652,"['Drama', 'Romance']",Woody Allen,23
13491,Arn: The Knight Templar,6.091033,25000000,0,"['Action', 'Adventure', 'Drama', 'Romance']",Peter Flinth,17
10571,Boys and Girls,9.119797,16000000,20627372,"['Comedy', 'Drama', 'Romance']",Robert Iscove,73
10994,White Oleander,9.423866,0,0,['Drama'],Peter Kosminsky,35
19994,Jennifer's Body,32.257414,16000000,31556061,"['Comedy', 'Horror']",Karyn Kusama,20
25166,Drowning Mona,3.021835,16000000,15427192,"['Comedy', 'Crime', 'Mystery']",Nick Gomez,17
30890,Radio Days,7.612849,16000000,0,"['Comedy', 'Drama']",Woody Allen,23
23169,Remember Me,36.764666,20000000,0,"['Drama', 'Romance']",Allen Coulter,17
17403,How to Deal,3.199784,0,0,"['Drama', 'Comedy', 'Romance']",Clare Kilner,14
12120,My Stepmother is an Alien,9.455596,20000000,13854000,"['Comedy', 'Science Fiction']",Richard Benjamin,11
9800,Philadelphia,44.301745,26000000,206678440,['Drama'],Jonathan Demme,61
1090,The Thirteenth Floor,19.890428,16000000,18564088,"['Thriller', 'Science Fiction', 'Mystery']",Josef Rusnak,31
18475,The Cookout,0.830596,16000000,12,"['Comedy', 'Drama']",Lance Rivera,6
40160,Meteor,2.637355,0,0,"['Action', 'Science Fiction', 'Thriller']",Ronald Neame,22
18074,Duets,2.25453,0,0,"['Comedy', 'Drama', 'Music']",Bruce Paltrow,6
9689,Hollywood Ending,8.711782,16000000,0,"['Comedy', 'Drama']",Woody Allen,23
9781,Detroit Rock City,5.700333,6500000,4217115,"['Comedy', 'Music']",Adam Rifkin,24
8009,Highlander,29.253833,16000000,5900000,"['Adventure', 'Action', 'Fantasy']",Russell Mulcahy,16
3877,Things We Lost in the Fire,8.842869,16000000,2849142,['Drama'],Susanne Bier,10
8854,Steel,2.848727,16000000,1686429,"['Science Fiction', 'Action', 'Adventure']",Kenneth Johnson,30
152599,The Immigrant,13.832464,16000000,5867686,"['Drama', 'Romance']",James Gray,9
18840,The White Countess,4.488547,0,0,"['Drama', 'History', 'Family', 'Romance']",James Ivory,20
68727,Trance,38.802415,20000000,24261569,"['Thriller', 'Crime', 'Drama', 'Mystery']",Danny Boyle,15
12657,Soul Plane,9.400404,16000000,14822346,"['Romance', 'Comedy']",Jessy Terrero,33
8265,Welcome to the Sticks,18.923181,11000000,53191886,['Comedy'],Dany Boon,15
12410,Good,2.397987,0,0,['Drama'],Vicente Amorim,5
34647,Enter the Void,20.39955,13000000,754249,"['Fantasy', 'Drama']",Gaspar Noé,8
73935,Vamps,7.251897,16000000,0,"['Comedy', 'Romance', 'Horror']",Amy Heckerling,20
28178,Hachi: A Dog's Tale,43.217089,16000000,47801389,"['Drama', 'Family']",Lasse Hallström,18
185567,Zulu,14.529496,16000000,0,"['Crime', 'Drama', 'Thriller']",Jérôme Salle,18
264656,The Homesman,20.59148,16000000,3442853,"['Western', 'Drama']",Tommy Lee Jones,22
35696,Juwanna Mann,2.244947,15600000,0,"['Comedy', 'Drama']",Jesse Vaughan,16
16351,Ararat,1.326264,0,0,"['War', 'Drama']",Atom Egoyan,13
38717,Madison,0.212108,0,0,"['Action', 'Adventure', 'Drama']",William Bindley,13
18777,Slow Burn,6.630856,15500000,1237615,"['Mystery', 'Crime', 'Drama', 'Thriller']",Wayne Beach,5
2110,Wasabi,18.20957,15300000,0,"['Drama', 'Action', 'Comedy']",Gérard Krawczyk,29
9035,Slither,17.327279,15500000,0,"['Comedy', 'Horror', 'Science Fiction']",James Gunn,14
90,Beverly Hills Cop,29.843818,15000000,316360478,"['Action', 'Comedy', 'Crime']",Martin Brest,18
771,Home Alone,2.186927,18000000,476684675,"['Comedy', 'Family']",Chris Columbus,31
12154,Three Men and a Baby,12.335827,0,0,"['Family', 'Comedy', 'Drama']",Leonard Nimoy,8
9576,Tootsie,20.818567,21000000,177200000,"['Comedy', 'Romance']",Sydney Pollack,45
744,Top Gun,58.900647,15000000,356830601,"['Action', 'Romance', 'War']",Tony Scott,15
146,"Crouching Tiger, Hidden Dragon",45.742254,17000000,213525736,"['Adventure', 'Drama', 'Action', 'Romance']",Ang Lee,12
14,American Beauty,80.878605,15000000,356296601,['Drama'],Sam Mendes,40
45269,The King's Speech,54.053576,15000000,414211549,"['Drama', 'History']",Tom Hooper,40
9493,Twins,17.638286,15000000,216614388,['Comedy'],Ivan Reitman,52
22556,The Yellow Handkerchief,3.803495,15000000,317000,"['Drama', 'Romance']",Udayan Prasad,5
873,The Color Purple,17.571533,15000000,146292009,['Drama'],Steven Spielberg,21
33196,Tidal Wave,4.628525,16000000,11301649,"['Action', 'Adventure', 'Drama', 'Thriller']",Yoon Je-kyoon,13
205596,The Imitation Game,145.364591,14000000,233555708,"['History', 'Drama', 'Thriller', 'War']",Morten Tyldum,68
10765,Private Benjamin,12.18838,0,0,['Comedy'],Howard Zieff,8
16769,Coal Miner's Daughter,3.826685,15000000,67182787,"['Drama', 'Music']",Michael Apted,21
33217,Diary of a Wimpy Kid,21.095489,15000000,75700498,"['Comedy', 'Family']",Thor Freudenthal,38
132232,Mama,47.455148,15000000,146497771,['Horror'],Andy Muschietti,7
11153,National Lampoon's Vacation,22.838834,15000000,61399552,"['Comedy', 'Adventure', 'Romance']",Harold Ramis,24
208134,Bad Grandpa,27.165222,15000000,151831537,['Comedy'],Jeff Tremaine,9
1165,The Queen,19.113278,15000000,123384128,['Drama'],Stephen Frears,29
4011,Beetlejuice,58.553213,15000000,73326666,"['Fantasy', 'Comedy']",Tim Burton,28
17202,Why Did I Get Married?,2.005111,15000000,55184721,"['Comedy', 'Drama']",Tyler Perry,9
9587,Little Women,16.418639,18000000,0,"['Drama', 'Romance']",Gillian Armstrong,10
65086,The Woman in Black,43.675191,17000000,127730736,"['Drama', 'Horror', 'Thriller']",James Watkins,26
10053,When a Stranger Calls,4.688212,15000000,66966987,"['Horror', 'Thriller']",Simon West,20
11870,Big Fat Liar,9.125594,15000000,52970014,"['Comedy', 'Family']",Shawn Levy,19
11778,The Deer Hunter,19.786392,15000000,50000000,"['Drama', 'War']",Michael Cimino,50
586,Wag the Dog,13.581966,15000000,64256513,"['Comedy', 'Drama']",Barry Levinson,16
18736,The Lizzie McGuire Movie,11.927667,17000000,55534455,"['Family', 'Comedy']",Jim Fall,24
134411,Snitch,30.556135,35000000,42930462,"['Thriller', 'Drama']",Ric Roman Waugh,22
287903,Krampus,31.565117,15000000,61548707,"['Horror', 'Comedy', 'Fantasy']",Michael Dougherty,21
9276,The Faculty,21.535126,15000000,40283321,"['Horror', 'Mystery', 'Science Fiction']",Robert Rodriguez,33
15765,What's Love Got to Do with It,7.921311,0,0,"['Drama', 'Music']",Brian Gibson,11
2142,Cop Land,19.284129,15000000,44862187,"['Action', 'Crime', 'Drama']",James Mangold,21
11397,Not Another Teen Movie,23.423082,16000000,66468332,['Comedy'],Joel Gallen,96
77016,End of Watch,49.517264,7000000,48126384,"['Crime', 'Drama', 'Thriller']",David Ayer,28
11478,The Skulls,11.375032,15000000,35007180,"['Crime', 'Drama', 'Thriller']",Rob Cohen,17
266856,The Theory of Everything,61.182331,15000000,123726688,"['Drama', 'Romance']",James Marsh,45
13411,Malibu's Most Wanted,7.314796,0,0,"['Comedy', 'Crime']",John Whitesell,16
10564,Where the Heart Is,6.857923,15000000,33771174,"['Comedy', 'Drama', 'Romance']",Matt Williams,65
947,Lawrence of Arabia,41.286336,15000000,69995385,"['Adventure', 'Drama', 'History', 'War']",David Lean,53
24150,Halloween II,12.929525,15000000,39421467,['Horror'],Rob Zombie,39
228970,Wild,42.952942,15000000,52501541,['Drama'],Jean-Marc Vallée,57
18405,The Last House on the Left,19.760383,15000000,32721635,"['Crime', 'Thriller', 'Horror', 'Drama']",Dennis Iliadis,11
6961,The Wedding Date,10.194097,15000000,47175038,"['Comedy', 'Romance']",Clare Kilner,10
11442,Halloween: Resurrection,11.045593,13000000,37664855,"['Horror', 'Thriller']",Rick Rosenthal,30
2493,The Princess Bride,44.533612,16000000,30857814,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",Rob Reiner,27
14047,The Great Debaters,10.84158,15000000,30226144,['Drama'],Denzel Washington,49
